address,lat,long,zip
4300 CLAIREMONT MESA BOULEVARD,32.8330124,-117.2008374,92117
4300 CLEVELAND AVENUE,32.7553587,-117.150009,92103
4300 COLLEGE AVENUE,32.7554769,-117.0660994,5722
4300 COLLWOOD BOULEVARD,32.7595485,-117.080208,92115
4300 COLLWOOD LANE,32.7629656,-117.0833755,92115
4300 CONVOY STREET,32.818871,-117.1549553,3704
4300 COPELAND AVENUE,32.7552098,-117.1039985,92105
4300 DAWES STREET,32.7948658,-117.2491016,4101
4300 DAWSON AVENUE,32.7550624,-117.0829132,92115
4300 DECORO STREET,32.8643569,-117.2126038,92122
4300 DEL MAR HEIGHTS ,32.9557684,-117.2136521,92130
4300 DEL MAR HEIGHTS ROAD,32.9557684,-117.2136521,92130
4300 DEL MAR TRAILS ROAD,32.9436651,-117.2206585,92130
4300 DEL SOL BOULEVARD,32.5738147,-117.0408201,92154
4300 DEL SOL COURT,32.5742017,-117.0422138,3822
4300 DELTA STREET,32.6889796,-117.1024459,92113
4300 DERRICK DRIVE,32.8229484,-117.1839434,92117
4300 DWIGHT STREET,32.7440279,-117.1020968,92105
4300 EAST OVERLOOK DRIVE,32.7548076,-117.0701229,92115
4300 EASTGATE MALL,32.8781719,-117.2118152,92121
4300 EL CAJON BOULEVARD,32.7553901,-117.1012242,1212
4300 EL CEDRO COURT,32.5802839,-117.0416498,2630
4300 ESTRELLA AVENUE,32.7550618,-117.0902794,92115
4300 EUCLID AVENUE,32.7549472,-117.0922319,4995
4300 EVERTS STREET,32.7952858,-117.24729,4201
4300 EXECUTIVE DRIVE,32.8751046,-117.2131213,92121
4300 FAIRMOUNT AVENUE,32.7554092,-117.1011396,4809
4300 FANUEL STREET,32.7956961,-117.245457,92109
4300 FEDERAL BOULEVARD,32.7203783,-117.1031957,92105
4300 FELTON STREET,32.7553572,-117.1211315,92104
4300 FEZ STREET,32.8786802,-117.2143396,92121
4300 FLORIDA STREET,32.7553698,-117.1437795,92103
4300 GAMMA STREET,32.6898286,-117.1024776,4118
4300 GENESEE AVENUE,32.8213478,-117.1830275,92117
4300 GEORGIA STREET,32.755362,-117.1450102,92103
4300 GESNER STREET,32.7916201,-117.2030862,92117
4300 GILA AVENUE,32.8196678,-117.2049568,4637
4300 GOVERNOR DRIVE,32.8533017,-117.1983205,92122
4300 GRAND AVENUE,32.8020373,-117.2153281,92109
4300 GRESHAM STREET,32.7960853,-117.2436269,4235
4300 HAINES STREET,32.7964756,-117.2418225,4304
4300 HAMILTON STREET,32.7553852,-117.1363685,92104
4300 HIGHLAND AVENUE,32.7550967,-117.0992123,92115
4300 HILL STREET,32.7245137,-117.249603,4117
4300 HILLTOP DRIVE,32.7151119,-117.1026017,92102
4300 HOME AVENUE,32.7260614,-117.1029693,92105
4300 HUERFANO AVENUE,32.8203559,-117.2183778,3626
4300 IDAHO STREET,32.7553952,-117.1338862,92104
4300 ILLINOIS STREET,32.7554985,-117.1278762,92104
4300 IMPERIAL ,32.5839444,-117.1130849,0
4300 IMPERIAL AVENUE,32.7059811,-117.103035,1900
4300 INGRAHAM STREET,32.7969042,-117.2399557,92109
4300 IOWA STREET,32.7554089,-117.1264864,1310
4300 JEWELL STREET,32.7972958,-117.2380926,4418
4300 JUTLAND DRIVE,32.8254203,-117.2267207,92117
4300 K STREET,32.7079417,-117.1017301,92102
4300 KAMLOOP AVENUE,32.8220018,-117.212152,4515
4300 KANSAS STREET,32.7553975,-117.1314179,92104
4300 KEARNY MESA ROAD,32.819015,-117.1491901,92111
4300 KEARNY VILLA ROAD,32.819307,-117.1474497,92123
4300 KEELER AVENUE,32.6939731,-117.1023817,3427
4300 KENDALL STREET,32.797695,-117.236267,4420
4300 LA JOLLA VILLAGE DRIVE,32.8726719,-117.2139641,92122
4300 LAMONT STREET,32.7981047,-117.2344456,4513
4300 LAMT STREET,32.7981047,-117.2344456,4513
4300 LANDIS STREET,32.745903,-117.1020713,2612
4300 LAUREL STREET,32.7319998,-117.1021416,4726
4300 LISTER STREET,32.7857224,-117.2041177,92110
4300 LOGAN AVENUE,32.6964979,-117.102637,92113
4300 LOGRONO DRIVE,32.7570739,-117.061229,5622
4300 LOUISIANA STREET,32.7553814,-117.1400765,1120
4300 MANZANITA DRIVE,32.7385962,-117.1029556,4539
4300 MAPLE STREET,32.7335122,-117.1007195,92105
4300 MARKET STREET,32.7114786,-117.1023736,92102
4300 MARLBOROUGH AVENUE,32.7553111,-117.1062039,92105
4300 MARYLAND STREET,32.7553535,-117.1512479,92103
4300 MC CLINTOCK STREET,32.7552915,-117.1125514,1007
4300 MEADE AVENUE,32.7570953,-117.1018718,92116
4300 MENLO AVENUE,32.755781,-117.094371,4407
4300 MENTONE STREET,32.7498516,-117.2303578,92107
4300 MILTON STREET,32.7845532,-117.2043323,92110
4300 MISSION BAY DRIVE,32.799724,-117.2129361,92109
4300 MISSION BOULEVARD,32.7936796,-117.2545925,3916
4300 MISSISSIPPI STREET,32.7554757,-117.141303,92104
4300 MONTALVO STREET,32.749162,-117.230981,92107
4300 MONTEZUMA ROAD,32.7718518,-117.0945594,92115
4300 MORAGA AVENUE,32.8207785,-117.2133195,4501
4300 MORENA BOULEVARD,32.81704,-117.2216335,92117
4300 MORRELL STREET,32.798496,-117.232628,4612
4300 MOUNT CASTLE AVENUE,32.8193761,-117.1854983,92117
4300 MOUNT HERBERT AVENUE,32.8205454,-117.1956971,4726
4300 MOUNT PUTMAN AVENUE,32.8186375,-117.1937842,4749
4300 MT ABERNATHY AVENUE,32.8228219,-117.1750354,4071
4300 MT ELBRUS COURT,32.8204661,-117.1903451,4853
4300 MT EVEREST BOULEVARD,32.819077,-117.185966,4847
4300 MT HENRY AVENUE,32.8205683,-117.196472,4703
4300 MYRTLE AVENUE,32.7421551,-117.1020835,92105
4300 NATIONAL AVENUE,32.6964877,-117.1026593,92113
4300 NEWTON AVENUE,32.6956841,-117.1010356,92113
4300 NIAGARA AVENUE,32.7385667,-117.2396802,2926
4300 NIMITZ BOULEVARD,32.7451886,-117.2335691,92107
4300 NOBEL DRIVE,32.8669318,-117.2134846,92122
4300 NORTH HARBOR DRIVE,32.7286231,-117.2090694,92101
4300 NORTH TALMADGE DRIVE,32.7632359,-117.1014844,2525
4300 NOYES STREET,32.798893,-117.230797,4614
4300 OCEAN BOULEVARD,32.7934429,-117.2557294,92109
4300 OCEAN FRONT WALK,32.7929746,-117.2556851,3954
4300 OCEAN VIEW BOULEVARD,32.7007003,-117.1023149,1827
4300 OCEANVIEW HILLS PARKWAY,32.5835468,-117.0287799,92154
4300 OHIO STREET,32.7554099,-117.128943,92104
4300 OLIVE STREET,32.7352241,-117.1018514,92105
4300 ORANGE AVENUE,32.7531916,-117.1019355,1224
4300 ORCHARD AVENUE,32.7335028,-117.2440359,3604
4300 OREGON STREET,32.7553898,-117.1351375,92104
4300 OTAY MESA ROAD,32.5612799,-117.0408672,92154
4300 PACIFIC HIGHWAY,32.7475414,-117.1986118,92110
4300 PALM AVENUE,32.5841613,-117.0396943,1714
4300 PARK BOULEVARD,32.7553595,-117.1463727,2515
4300 PEPSI DRIVE,32.8193248,-117.153554,92111
4300 PIEDMONT DRIVE,32.7253595,-117.2493848,4135
4300 POCAHONTAS AVENUE,32.8206372,-117.2064268,4545
4300 POLK AVENUE,32.7514371,-117.1019853,1612
4300 POPLAR STREET,32.7372234,-117.1024651,4618
4300 POWDERHORN DRIVE,32.5855163,-117.0409035,92154
4300 QUAPAW AVENUE,32.8209655,-117.2117689,92117
4300 QUINCE STREET,32.736907,-117.1020714,4649
4300 REDWOOD STREET,32.7384358,-117.1009223,92105
4300 REDWORKS DRIVEWAY,32.703695,-117.1017017,92113
4300 REVILLO DRIVE,32.7559787,-117.0569987,92115
4300 ROLANDO BOULEVARD,32.7557423,-117.0581949,5940
4300 ROUS STREET,32.8596016,-117.19863,92122
4300 RUFFIN ROAD,32.8195164,-117.126563,92123
4300 SANTO ROAD,32.8170793,-117.1049135,92124
4300 SARATOGA AVENUE,32.7416223,-117.2383382,2336
4300 SPORTS ARENA BOULEVARD,32.7574814,-117.2235375,92110
4300 STACY PLACE,32.8099956,-117.1999634,5842
4300 TAYLOR STREET,32.7596523,-117.1911827,92103
4300 TEMECULA STREET,32.7508153,-117.2297251,92107
4300 TEXAS STREET,32.755389,-117.1388451,92104
4300 THORN STREET,32.7402724,-117.100926,92105
4300 TREMONT STREET,32.7135384,-117.101002,92102
4300 TRIAS STREET,32.7539994,-117.1882167,1127
4300 TWAIN AVENUE,32.785023,-117.101517,92120
4300 UNIVERSITY AVENUE,32.7498668,-117.1015222,92105
4300 UTAH STREET,32.7555429,-117.1328191,92104
4300 VALETA STREET,32.7487329,-117.2313012,1510
4300 VALLEJO AVENUE,32.827503,-117.198624,2830
4300 VALLEJO COURT,32.8275021,-117.1986089,92117
4300 VAN DYKE AVENUE,32.7552265,-117.1029455,92105
4300 VANDEVER AVENUE,32.7877228,-117.1014563,92120
4300 VISION DRIVE,32.8808549,-117.2126122,1913
4300 VOIGT DRIVE,32.8800753,-117.2198924,92037
4300 VOLTAIRE STREET,32.7453484,-117.2359666,1712
4300 W POINT LOMA AVENUE,32.752885,-117.2286546,92107
4300 WEST POINT LOMA BOULEVARD,32.752885,-117.2286546,92107
4300 WIGHTMAN STREET,32.7477491,-117.1011258,92105
4300 WINONA AVENUE,32.7549429,-117.0879242,92115
4300 Z STREET,32.6926587,-117.1023491,3440
4300 ZINNIA COURT,32.5808845,-117.039454,92154
4400 30TH STREET,32.7572951,-117.1302036,92116
4400 32ND STREET,32.7572671,-117.1250448,4501
4400 33RD PLACE,32.7572506,-117.1232833,4507
4400 33RD STREET,32.7572625,-117.122201,4509
4400 35TH STREET,32.757211,-117.1179326,3524
4400 36TH STREET,32.7571933,-117.1152403,92116
4400 37TH STREET,32.7571765,-117.1131243,92116
4400 38TH STREET,32.7572667,-117.1115877,92116
4400 40TH STREET,32.7571563,-117.1093854,3801
4400 41ST STREET,32.7571355,-117.1071877,92116
4400 43RD STREET,32.7570953,-117.1018718,92105
4400 44TH STREET,32.7571153,-117.1002075,4337
4400 47TH STREET,32.7569101,-117.0931779,92115
4400 48TH STREET,32.7561965,-117.0911481,92115
4400 49TH STREET,32.7565182,-117.0890033,4601
4400 50TH STREET,32.75681,-117.0868611,92115
4400 51ST STREET,32.757104,-117.084696,92115
4400 52ND STREET,32.7573075,-117.0836113,92115
4400 54TH STREET,32.7578933,-117.0794297,92115
4400 56TH STREET,32.7569162,-117.0751516,92115
4400 58TH STREET,32.7567368,-117.0728979,5412
4400 60TH STREET,32.756993,-117.0686622,5441
4400 ADAIR STREET,32.7317206,-117.2481843,92107
4400 ALABAMA STREET,32.7572968,-117.1425616,92116
4400 ALAMO DRIVE,32.757421,-117.0542251,92115
4400 ALTADENA AVENUE,32.7569589,-117.0857831,92115
4400 ALVARADO CANYON RD 10 FT S OF N CL ,32.7800044,-117.1000544,92120
4400 ALVARADO CANYON ROAD,32.7800044,-117.1000544,92120
4400 APPLETON STREET,32.8363666,-117.19825,92117
4400 ARAGON DRIVE,32.7575631,-117.0557251,5910
4400 ARIZONA STREET,32.757117,-117.1378357,92104
4400 B FIGUERO BOULEVARD,32.8024745,-117.2178249,92109
4400 BALBOA AVENUE,32.8123393,-117.1969466,92117
4400 BANCROFT STREET,32.7572715,-117.1239929,92116
4400 BANNOCK AVENUE,32.833351,-117.197777,2834
4400 BAYARD STREET,32.7951346,-117.2531093,92109
4400 BENFIELD COURT,32.7015998,-117.0991631,92113
4400 BERTING STREET,32.7580381,-117.0785749,92115
4400 BERWICK DRIVE,32.8218909,-117.1657258,92117
4400 BEYER BOULEVARD,32.5581787,-117.0405703,92173
4400 BOND STREET,32.8023482,-117.2200531,92109
4400 BORDER VILLAGE ROAD,32.5470902,-117.0335912,92173
4400 BOSTON AVENUE,32.6932339,-117.1001551,3425
4400 BOUNDARY STREET,32.7586145,-117.1267731,4307
4400 BRIGHTON AVENUE,32.7436233,-117.2374829,2321
4400 CAM DE LA PLAZA,32.5452915,-117.044865,0
4400 CAM DE LA PLAZA ,32.5452915,-117.044865,0
4400 CAM DEL RIO SOUTH ,32.7759053,-117.0998362,92116
4400 CAMINO DE LA PALZA ,32.5454208,-117.0396176,92173
4400 CAMINO DE LA PLAZA ,32.5454208,-117.0396176,92173
4400 CAMINO DEL RIO SOUTH ,32.7759053,-117.0998362,92116
4400 CAMPUS AVENUE,32.7574129,-117.1490627,3904
4400 CANNINGTON DRIVE,32.8231243,-117.1704755,92117
4400 CARMEL CENTER ROAD,32.9498021,-117.2238978,92130
4400 CARMEL MOUNTAIN ROAD,32.9216491,-117.2147966,92130
4400 CASS STREET,32.7955292,-117.2512699,92109
4400 CASTELAR STREET,32.7491443,-117.2354882,92107
4400 CHARGER BOULEVARD,32.8222621,-117.1677509,4241
4400 CHEROKEE AVENUE,32.7571826,-117.1141741,92116
4400 CLAIREMONT DRIVE,32.8219821,-117.2051869,5536
4400 CLAIREMONT MESA BOULEVARD,32.8344926,-117.197763,2054
4400 CLEVELAND AVENUE,32.757224,-117.1500174,92116
4400 COLLEGE AVENUE,32.7577357,-117.0663806,92115
4400 COLLWOOD BOULEVARD,32.7595485,-117.080208,92115
4400 COLLWOOD LANE,32.764262,-117.0836024,92115
4400 CONDE STREET,32.757524,-117.1893811,92103
4400 CONRAD AVENUE,32.8353541,-117.1978633,1915
4400 CONVOY STREET,32.8199404,-117.1551328,92111
4400 COPELAND AVENUE,32.7571152,-117.1039959,92116
4400 CULVER STREET,32.8011663,-117.2256353,92109
4400 DAWES STREET,32.7958113,-117.2494192,92109
4400 DAYTON STREET,32.7581847,-117.0773881,3617
4400 DEL MAR AVENUE,32.7354232,-117.2450394,3619
4400 DELTA STREET,32.6894699,-117.0998205,92113
4400 DERRICK DRIVE,32.823793,-117.1830925,92117
4400 DETLA STREET,32.6894699,-117.0998205,92113
4400 DONALD AVENUE,32.8225156,-117.1996271,3814
4400 DWIGHT STREET,32.7440116,-117.0999202,92105
4400 EASTGATE MALL,32.8783087,-117.2113216,92121
4400 EL CAJON BOULEVARD,32.755241,-117.1001759,92115
4400 ESTRELLA AVENUE,32.7563581,-117.0900766,4626
4400 EUCLID AVENUE,32.7563453,-117.0923427,92115
4400 EVERTS STREET,32.7965135,-117.2476792,92109
4400 EXECUTIVE DRIVE,32.8751033,-117.2115497,92121
4400 F STREET,32.7135836,-117.099629,3643
4400 FAIRMOUNT AVENUE,32.7571565,-117.1008321,92116
4400 FANUEL STREET,32.7968102,-117.2458172,92109
4400 FEDERAL BOULEVARD,32.7207532,-117.101392,92105
4400 FELTON STREET,32.7572529,-117.1211161,92116
4400 FIGUEROA BOULEVARD,32.8024745,-117.2178249,92109
4400 FLORIDA STREET,32.7572821,-117.1438028,92116
4400 G STREET,32.7121956,-117.0994897,3645
4400 GENESEE AVENUE,32.8231162,-117.1845972,4901
4400 GEORGIA STREET,32.7572781,-117.1450194,4004
4400 GOVERNOR DRIVE,32.8526331,-117.1965873,92122
4400 GRAND AVENUE,32.8020373,-117.2153281,92109
4400 GREEN STREET,32.7471132,-117.2355335,92107
4400 GREENE STREET,32.7471132,-117.2355335,92107
4400 GRESHAM STREET,32.7971489,-117.243957,92109
4400 HAINES STREET,32.7975351,-117.2421433,92109
4400 HAMILTON STREET,32.7573652,-117.1363689,92116
4400 HEDIONDA COURT,32.8242986,-117.2120749,3721
4400 HERITAGE GLEN LANE,32.9495955,-117.2209517,2418
4400 HIGHLAND AVENUE,32.7572139,-117.0994702,92115
4400 HILL STREET,32.7251731,-117.2530682,4119
4400 HILLTOP DRIVE,32.7154541,-117.1005415,3651
4400 HOME AVENUE,32.7289245,-117.0997773,92105
4400 HOTEL CIRCLE COURT,32.7590986,-117.1742649,92108
4400 IDAHO STREET,32.757294,-117.1338942,3101
4400 ILLINOIS STREET,32.7573129,-117.1277096,92116
4400 IMPERIAL ,32.5839444,-117.1130849,0
4400 IMPERIAL AVENUE,32.7041733,-117.1006312,92113
4400 INGRAHAM STREET,32.7980696,-117.2403128,92109
4400 JA LOLLA VILLAGE DRIVE,32.8738117,-117.2096173,92122
4400 JEWELL STREET,32.7983534,-117.2384226,4453
4400 JOCELYN STREET,32.7257506,-117.099759,5227
4400 JUTLAND DRIVE,32.8252871,-117.224302,3643
4400 K STREET,32.7078114,-117.0997079,92102
4400 KANSAS STREET,32.7573083,-117.1314281,92116
4400 KEARNEY MESA ROAD,32.819947,-117.1491185,3787
4400 KEARNY MESA ROAD,32.819947,-117.1491185,3787
4400 KEARNY VILLA ROAD,32.8204621,-117.1459872,92123
4400 KEELER AVENUE,32.6939486,-117.1001483,3429
4400 KENDALL STREET,32.7989541,-117.2366589,92109
4400 LA CUENTA DRIVE,32.812519,-117.099541,92124
4400 LA JOLLA VILLAGE DRIVE,32.8738117,-117.2096173,92122
4400 LADERA STREET,32.7192218,-117.2545152,4232
4400 LAMONT STREET,32.7991715,-117.234775,4515
4400 LANDIS STREET,32.7458691,-117.0998172,92105
4400 LIMERICK WAY,32.825329,-117.17868,4005
4400 LOGAN AVENUE,32.6968509,-117.1002283,2923
4400 LOUISIANA STREET,32.7573469,-117.140087,92116
4400 MANITOU WAY,32.833004,-117.197212,2844
4400 MAPLE STREET,32.7335309,-117.0999592,92105
4400 MARCELLENA ROAD,32.7577094,-117.0808502,92115
4400 MARKET STREET,32.7115233,-117.099907,92102
4400 MARLBOROUGH AVENUE,32.7570618,-117.1063481,92105
4400 MARRACO DRIVE,32.7576144,-117.0593335,92115
4400 MARYLAND STREET,32.7572947,-117.151253,3901
4400 MATARO DRIVE,32.7572472,-117.055186,5916
4400 MAYBERRY STREET,32.6919491,-117.1001757,92113
4400 MEADE AVENUE,32.757095,-117.1002199,4820
4400 MENLO AVENUE,32.7571037,-117.0947609,4414
4400 MENTONE STREET,32.7509312,-117.2320668,92107
4400 MERCURY STREET,32.8200616,-117.149127,92111
4400 MISSION BAY DRIVE,32.8005227,-117.2137335,92109
4400 MISSION BOULEVARD,32.7945153,-117.2546736,92109
4400 MISSISSIPPI STREET,32.7572811,-117.141306,92116
4400 MONROE AVENUE,32.7590907,-117.100038,3104
4400 MONTALVO STREET,32.7502163,-117.2327275,92107
4400 MONTEZUMA AVENUE,32.7445345,-117.2001443,0
4400 MONTEZUMA ROAD,32.7718518,-117.0945594,92115
4400 MORAGA AVENUE,32.8239628,-117.2142248,92117
4400 MORENA BOULEVARD,32.8195055,-117.2239079,92117
4400 MORRELL STREET,32.7995716,-117.2329322,92109
4400 MOUNT EVEREST BOULEVARD,32.8209318,-117.186128,92117
4400 MOUNT HERBERT AVENUE,32.8227045,-117.1949726,92117
4400 MT ABERNATHY AVENUE,32.8241662,-117.1742247,92117
4400 MT HERBERT AVENUE,32.8227045,-117.1949726,92117
4400 MUIR AVENUE,32.7449544,-117.2363107,2311
4400 MURPHY CANYON ROAD,32.8217053,-117.1180155,92123
4400 MYRTLE AVENUE,32.7421445,-117.0999049,3527
4400 NAPIER STREET,32.7829766,-117.2033131,3417
4400 NEW JERSEY STREET,32.7573668,-117.1526468,1049
4400 NEWPORT AVENUE,32.7406824,-117.2405611,2922
4400 NEWTON AVENUE,32.6946737,-117.1001718,3433
4400 NIMITZ BOULEVARD,32.7469903,-117.2341678,92107
4400 NOBEL DRIVE,32.8671414,-117.2114827,92122
4400 NORTH AVENUE,32.7574274,-117.147776,3939
4400 NOYES STREET,32.7999761,-117.2311324,92109
4400 OCEAN BOULEVARD,32.7943448,-117.2559432,92109
4400 OCEAN FRONT WALK,32.794466,-117.255877,92109
4400 OCEAN VIEW BOULEVARD,32.7008073,-117.099892,92113
4400 OHIO STREET,32.7573213,-117.1289516,4336
4400 OLIVE STREET,32.7351545,-117.0997655,92105
4400 OLNEY STREET,32.8005419,-117.2293352,92109
4400 ORANGE AVENUE,32.7531693,-117.0997744,4833
4400 OREGON STREET,32.757297,-117.1351377,3017
4400 PACIFIC HIGHWAY,32.7486419,-117.196998,92110
4400 PALM AVENUE,32.5840786,-117.0358965,8404
4400 PARK BOULEVARD,32.757353,-117.1464603,92116
4400 POCAHONTAS AVENUE,32.8214093,-117.2067936,3750
4400 POINT LOMA AVENUE,32.7320665,-117.2479345,3925
4400 POLK AVENUE,32.7514221,-117.0998078,1710
4400 QUINCE STREET,32.7368977,-117.0981855,92105
4400 RAINIER AVENUE,32.789824,-117.0996022,92120
4400 REDWOOD STREET,32.7384325,-117.099964,4347
4400 ROBBINS STREET,32.8571908,-117.1979831,92122
4400 RUEDA DRIVE,32.8235083,-117.0857759,92124
4400 RUFFIN ROAD,32.8200324,-117.1286086,1606
4400 SARATOGA AVENUE,32.7421809,-117.2392272,2338
4400 SWIFT AVENUE,32.7573431,-117.1190148,4546
4400 TAYLOR STREET,32.7595576,-117.1963099,92103
4400 TEMECULA STREET,32.7517377,-117.2312836,92107
4400 TEXAS STREET,32.7572867,-117.138861,92116
4400 THORN STREET,32.7402591,-117.0997269,92105
4400 TWAIN AVENUE,32.7853307,-117.0995352,3406
4400 UNIVERSITY AVE,32.7496185,-117.0998189,1712
4400 UNIVERSITY AVENUE,32.7496185,-117.0998189,1712
4400 UTAH STREET,32.7573644,-117.132669,92116
4400 VALETA STREET,32.7498007,-117.2330247,92107
4400 VAN DYKE AVENUE,32.7571036,-117.1029406,92105
4400 VANDEVER AVENUE,32.787706,-117.0996155,92120
4400 VIA DE LA VALLE ,32.9832077,-117.2266447,92014
4400 VIEWRIDGE AVENUE,32.8216331,-117.1247527,92123
4400 VISION DRIVE,32.8810071,-117.212198,1913
4400 VOLTAIRE STREET,32.7460078,-117.2370224,1714
4400 VOLTAIRST ,32.7460078,-117.2370224,1714
4400 WARING ROAD,32.7831204,-117.0874195,92120
4400 WEST POINT LOMA BOULEVARD,32.7524474,-117.2308569,92107
4400 WIGHTMAN STREET,32.7478897,-117.0997135,92105
4400 WILSON AVENUE,32.7572113,-117.1162936,92116
4400 WINONA AVENUE,32.7566687,-117.0879219,92115
4400 YERBA SANTA DRIVE,32.77816,-117.0945284,1030
4400 Z STREET,32.6926345,-117.1001574,3439
4400 ZION AVENUE,32.7929003,-117.0995177,2349
44000 49TH STREET,32.7577949,-117.0889891,0
4500 30TH STREET,32.7591758,-117.1304437,4238
4500 32ND STREET,32.7590987,-117.1250278,92116
4500 33RD STREET,32.7590795,-117.1229094,92116
4500 34TH STREET,32.7590578,-117.1206799,92116
4500 35TH STREET,32.7590305,-117.1178909,3527
4500 36TH STREET,32.7590259,-117.1152117,92116
4500 38TH STREET,32.7590339,-117.1120592,3723
4500 39TH STREET,32.7589978,-117.1108164,4630
4500 40TH STREET,32.7589744,-117.1093658,92116
4500 42ND STREET,32.7588629,-117.1048124,4721
4500 44TH STREET,32.7591156,-117.1000381,3140
4500 47TH STREET,32.7589542,-117.0931243,3207
4500 49TH STREET,32.7590216,-117.0889708,92115
4500 50TH STREET,32.7590164,-117.0868263,92115
4500 51ST STREET,32.7590037,-117.0846608,92115
4500 52ND STREET,32.7589847,-117.0835745,92115
4500 54TH STREET,32.7589779,-117.0794687,92115
4500 55TH STREET,32.7587152,-117.0761339,3603
4500 560TH STREET,0,0,0
4500 56TH STREET,32.75856,-117.0751079,3628
4500 58TH STREET,32.7588264,-117.0726403,3710
4500 59TH STREET,32.7598242,-117.0709315,3822
4500 60TH STREET,32.7584815,-117.0683131,92115
4500 63RD STREET,32.7596195,-117.062144,92115
4500 ACOMA AVENUE,32.8311891,-117.1941498,2918
4500 ALABAMA STREET,32.7591142,-117.1425627,92116
4500 ALAMO DRIVE,32.7596739,-117.0546055,5903
4500 ALDINE DRIVE,32.7632141,-117.0976281,92115
4500 ALICE STREET,32.7592447,-117.0715269,3722
4500 ALTADENA AVENUE,32.7589989,-117.0857509,92115
4500 ALVARADO CANYON ROAD,32.7800044,-117.1000544,92120
4500 ARAGON DRIVE,32.7593042,-117.0567633,4115
4500 ARIZONA STREET,32.7591514,-117.1376086,92116
4500 BALBOA AVENUE,32.8134164,-117.1951925,92117
4500 BANCROFT STREET,32.7590892,-117.1239647,92116
4500 BAYARD STREET,32.7969678,-117.2536714,92109
4500 BEYER BOULEVARD,32.5581218,-117.0395074,92173
4500 BOND STREET,32.8041484,-117.220613,4814
4500 BORDER VILLAGE ROAD,32.5470902,-117.0335912,92173
4500 BOUNDARY STREET,32.7584084,-117.1269822,4301
4500 BOYLSTON STREET,32.7128962,-117.0978589,3630
4500 BRIGHTON AVENUE,32.7449,-117.2395361,2323
4500 CALLE MAR DE ARMONIA ,32.9227384,-117.2184356,2680
4500 CAM DE LA PLAZA,32.5452915,-117.044865,0
4500 CAM DE LA PLAZA ,32.5452915,-117.044865,0
4500 CAMINO DE LA PLAZA ,32.544462,-117.0371789,92173
4500 CAMPUS AVENUE,32.7591113,-117.1487899,92116
4500 CANNINGTON DRIVE,32.824158,-117.1689895,92117
4500 CARMEL KNOLLS DRIVE,32.9490643,-117.2183061,92130
4500 CASS STREET,32.7973659,-117.251828,92109
4500 CASTELAR STREET,32.750168,-117.2362722,92107
4500 CHATEAU DRIVE,32.8288147,-117.1931515,92117
4500 CHEROKEE AVENUE,32.7593119,-117.1144437,92116
4500 CLAIREMONT DRIVE,32.8244981,-117.2061045,92117
4500 CLAIREMONT MESA BOULEVARD,32.8345441,-117.1947399,92117
4500 CLEVELAND AVENUE,32.7590982,-117.1500282,92116
4500 COLLEGE ,32.7586878536151,-117.0665984903,0
4500 COLLEGE AVENUE,32.7586157,-117.0665663,4008
4500 COLLEGE WAY,32.7585049,-117.0670479,92115
4500 COLLWOOD BOULEVARD,32.7599312,-117.0806935,92115
4500 COLLWOOD LANE,32.7653841,-117.0837033,92115
4500 CONRAD AVENUE,32.8353606,-117.1947557,92117
4500 CONTOUR BOULEVARD,32.7590031,-117.0819071,92115
4500 CONVOY STREET,32.8218337,-117.1551454,92111
4500 COPELAND AVENUE,32.7588629,-117.1040301,4805
4500 CRAIGIE STREET,32.714324,-117.0978403,92102
4500 DA VINCI STREET,32.9420666,-117.2191943,92130
